quantidade;valor_venda;desconto;id_produto;id_venda
11;3912.71;1.48;1;1020349
6;4981.16;14.21;1;28407
3;3939.63;11.32;1;423990
65;1636.8;10.12;1;576782
54;3973.13;17.72;1;774646
39;544.73;8.63;1;1001927
6;1311.59;12.92;1;76521
73;3379.62;13.05;1;1455411
16;1886.09;3.82;1;969684
31;1230.85;19.81;1;326075
2;1998.27;1.23;1;181171
52;783.19;8.57;1;69693
14;1609.39;8.91;1;1114582
74;4313.38;13.44;1;1043236
5;1338.71;2.15;1;617219
5;3804.9;2.49;1;1036454
33;2708.14;0.24;1;1305009
78;458.78;18.67;1;1316459
52;2158.17;8.97;1;969324
44;2199.07;8.03;1;1116650
57;2262.6;12.27;1;983441
88;3184.65;11.97;1;725710
51;2772.03;4.77;1;1077676
8;4885.67;17.97;1;1132445
91;1358.12;19.8;1;843703
36;241.2;13.65;1;266920
26;2208.73;2.53;1;227938
5;4913.49;18.63;1;462566
43;1105.24;19.66;1;270582
55;2294.49;10.6;1;1261834
40;492.38;2.23;1;924538
89;2835.42;8.27;1;1449053
95;2886.19;16.71;1;947660
4;2956.87;6.64;1;247812
41;1598.98;14.65;1;373337
97;494.14;17.35;1;1286659
83;389.74;9.59;1;18730
7;722.35;8.26;1;158103
98;1022.88;14.54;1;348967
21;4207.93;5.61;1;76700
51;2322.42;16.66;1;521100
76;2800.6;7.8;1;31445
85;3510.07;9.63;1;989679
68;1550.99;1.79;1;686500
90;3278.28;2.98;1;1427003
90;1008.34;19.61;1;1177476
79;298.85;11.76;1;200656
41;1908.22;15.64;1;330368
49;3739.49;12.49;1;966472
14;2836.55;7.39;1;625784
95;775.72;10.69;1;871833
35;3593.94;1.5;1;433224
44;2995.27;10.38;1;277944
56;3904.78;18.79;1;979400
13;550.67;7.83;1;1080906
33;4969.63;13.44;1;82070
32;1830.81;1.74;1;1164294
69;4349.45;17.04;1;609324
24;1474.19;16.59;1;1384628
92;490.26;17.27;1;313182
68;3467.95;1.97;1;373119
12;1138.81;6.89;1;978901
8;3981.73;2.55;1;1021905
73;581.67;1.34;1;1074098
26;743.45;18.0;1;1264995
3;2360.73;15.49;1;249368
42;973.7;9.11;1;508733
72;2131.69;15.63;1;1478415
38;1851.13;14.6;1;1334279
7;2141.27;3.34;1;74523
48;4734.37;4.79;1;542594
73;3610.83;5.49;1;588588
46;4867.36;14.6;1;551651
45;922.01;12.75;1;636914
65;4881.67;4.14;1;1059495
25;4351.21;19.35;1;1035314
2;3141.58;12.98;1;197153
22;3731.89;8.79;1;1036657
96;3755.22;1.14;1;1391588
36;1955.04;2.6;1;266427
35;4972.86;18.59;1;51793
60;4110.86;6.18;1;208438
1;826.64;2.15;1;858447
57;917.91;2.73;1;829872
29;2247.51;2.28;1;185841
49;1207.36;16.65;1;314365
74;2697.86;9.63;1;228626
4;4209.01;1.4;1;824941
42;821.24;15.36;1;795246
24;2523.58;14.09;1;144884
34;745.52;15.71;1;437845
55;2986.23;7.54;1;617673
8;781.63;12.49;1;1314497
36;2204.67;9.96;1;455220
64;473.71;12.28;1;185361
8;2832.51;11.3;1;1005748
62;1806.99;3.18;1;495817
36;891.55;5.05;1;741489
99;725.61;4.17;1;972871
58;3081.5;4.91;1;155652
65;1119.62;6.42;1;69437
61;1403.22;14.02;1;156564
25;1458.17;18.67;1;416560
63;4600.1;7.11;1;998669
92;3298.07;11.13;1;129036
56;1680.38;18.9;1;553057
12;3107.7;3.15;1;440910
20;562.19;2.11;1;1319514
17;2655.24;19.1;1;1156198
94;835.16;15.1;1;1386690
80;2288.45;10.89;1;1247462
66;3636.1;1.13;1;1101299
78;2313.19;1.09;1;925231
97;2888.2;4.47;1;1268251
30;2945.73;15.81;1;1248649
26;1839.01;10.94;1;916801
61;77.35;12.53;1;539916
3;1408.22;4.42;1;976386
59;2650.72;2.47;1;925065
19;2258.31;2.9;1;563475
60;118.56;8.64;1;114601
2;2346.24;13.5;1;774622
13;4083.25;4.83;1;1052110
6;59.43;9.2;1;77836
83;3833.52;14.3;1;591619
21;2984.75;13.93;1;926723
41;310.97;7.69;1;1307056
77;4943.35;17.41;1;1448072
75;2910.14;8.77;1;892374
51;842.24;13.62;1;33721
96;495.07;13.45;1;1457635
62;2771.31;10.52;1;356516
26;1739.9;8.42;1;499541
9;2513.65;15.46;1;1184935
40;4578.37;3.57;1;1461877
29;4765.17;17.19;1;56463
18;2843.69;16.61;1;540072
92;2177.13;6.3;1;528951
20;687.39;14.92;1;1110647
4;1970.84;18.49;1;302576
2;881.12;12.79;1;36332
98;1357.55;10.44;1;82869
8;2409.45;3.99;1;32433
73;1616.51;17.26;1;888284
94;2496.03;16.12;1;140659
4;4493.5;0.86;1;184333
96;1643.55;3.68;1;453529
34;4097.08;0.17;1;239438
61;1069.75;9.51;1;722442
94;2478.89;9.18;1;121107
52;762.39;1.49;1;454203
96;1372.99;13.92;1;1092268
78;1264.4;18.04;1;178301
43;1406.1;7.74;1;1457179
62;1566.79;16.62;1;1314078
55;2311.57;8.68;1;725237
64;1231.46;3.84;1;450662
65;3481.42;10.2;1;424131
9;411.95;0.64;1;352781
90;3678.81;15.11;1;511979
14;2680.29;13.07;1;660432
44;1359.62;15.45;1;87052
96;4794.11;3.0;1;851730
10;780.49;16.9;1;432699
41;1370.56;1.8;1;231755
14;3985.5;2.76;1;586601
1;2610.41;11.29;1;949218
77;4154.31;0.7;1;842864
13;1957.08;6.08;1;1113524
82;1893.5;16.83;1;1362003
19;3001.63;15.16;1;302744
73;2367.31;12.17;1;655087
47;1278.99;14.29;1;288750
29;2222.0;12.55;1;1023821
98;3140.04;5.9;1;966269
89;2383.13;19.17;1;364854
35;2292.28;18.57;1;103234
10;2752.83;10.21;1;550738
16;2492.33;2.92;1;1434747
46;1385.76;0.71;1;933835
15;4970.74;14.38;1;814151
54;929.96;0.93;1;1091384
76;3162.6;2.43;1;557400
14;4921.65;1.37;1;1221651
26;4628.12;8.63;1;1022265
100;2920.15;10.97;1;1365096
57;81.84;14.13;1;1112333
71;1822.17;13.46;1;27473
10;510.07;7.24;1;709862
40;3259.25;19.79;1;1088631
83;3471.72;3.87;1;1334455
81;804.87;10.39;1;644285
31;316.48;0.83;1;1116976
27;1574.68;19.27;1;543715
38;3070.82;19.96;1;1350820
14;4080.92;6.9;1;1201235
81;299.52;8.34;1;58675
53;4933.4;0.44;1;1391755
84;4399.29;10.65;1;868951
90;1849.42;18.89;1;448628
11;2788.27;13.37;1;1254986
5;1023.69;8.75;1;1291639
77;1448.97;15.2;1;432429
93;3899.4;7.06;1;709272
90;2238.48;16.94;1;1240449
82;4710.66;6.08;1;617137
1;297.65;7.38;1;220838
6;1715.08;2.03;1;98710
91;532.8;0.91;1;1004196
11;3936.1;12.24;1;139418
99;1870.54;4.46;1;647437
8;3658.12;15.76;1;1161636
86;3288.06;5.39;1;1186542
43;673.03;18.68;1;579348
32;4513.17;13.96;1;1350481
49;1305.78;0.6;1;1350952
78;3819.15;4.05;1;460638
95;1418.88;13.84;1;1130684
31;4147.85;7.05;1;608535
6;4380.36;11.76;1;1463112
63;493.0;10.94;1;524059
33;2668.84;0.56;1;440483
51;2797.65;7.68;1;1025452
48;3503.08;9.68;1;1212875
3;989.29;16.64;1;1387516
1;2883.1;1.66;1;455070
44;3578.94;4.81;1;925059
58;3491.64;15.3;1;1457890
35;3513.54;14.22;1;306209
7;1004.23;2.98;1;186054
75;3393.0;17.46;1;1259315
64;2472.73;15.12;1;1455813
86;4700.92;6.16;1;762757
28;3029.98;15.93;1;520535
69;3169.89;9.67;1;639402
42;263.05;4.3;1;1283768
70;4598.72;6.73;1;117531
63;3532.25;14.85;1;473497
35;2841.18;4.34;1;571219
78;962.94;19.03;1;918420
38;1963.85;9.76;1;1173536
100;2698.01;8.4;1;987918
38;3671.77;10.23;1;697702
56;3520.33;15.02;1;1337666
56;3318.88;15.7;1;1392773
92;1436.94;7.46;1;963295
14;1004.52;13.8;1;445240
15;3254.29;5.36;1;1281443
33;2338.07;14.99;1;309823
11;374.6;3.31;1;1491416
34;3342.04;7.69;1;1366941
41;3143.19;10.62;1;690604
50;458.47;1.59;1;31552
42;1532.75;17.77;1;429895
14;3174.14;2.42;1;608494
10;2747.63;2.33;1;1192443
40;357.14;0.18;1;1015375
67;354.87;10.02;1;126782
23;3592.77;7.77;1;4493
45;3628.63;2.61;1;594974
24;596.01;10.69;1;1130792
15;518.81;19.66;1;725346
14;4987.25;3.51;1;1091871
82;2616.39;7.66;1;353818
59;2094.67;17.72;1;1230229
90;4896.61;17.56;1;632564
83;693.27;15.23;1;301435
72;1248.35;5.82;1;260935
92;91.55;4.16;1;1151227
67;1011.81;19.47;1;796708
18;3624.99;3.77;1;726421
46;875.57;2.06;1;1110807
88;2536.1;16.81;1;239455
10;842.94;6.92;1;754865
76;3912.91;19.31;1;1440830
100;2571.79;8.2;1;1322419
82;3121.2;7.68;1;328722
79;3784.76;10.97;1;1489514
80;4098.45;1.8;1;936259
84;2601.83;0.42;1;108236
64;2371.18;8.06;1;145630
82;1635.13;12.93;1;640824
14;1096.67;3.35;1;1364178
99;3976.16;1.9;1;1127814
55;2296.68;3.97;1;1015425
97;1073.96;14.42;1;318087
99;1438.9;10.18;1;431593
35;4541.91;15.57;1;1128847
86;3794.97;14.15;1;439485
51;395.42;2.53;1;1117201
85;3138.07;4.0;1;384596
10;2631.89;1.12;1;1196372
73;2216.93;4.14;1;1182169
67;793.6;2.58;1;675178
63;3480.83;10.63;1;667272
56;3428.01;0.12;1;1108539
92;3810.91;17.85;1;606924
54;838.8;8.44;1;1344923
24;3897.14;18.78;1;501254
95;2781.36;3.03;1;992481
87;4182.7;13.44;1;66474
21;914.43;9.36;1;848694
14;1377.6;13.29;1;1293024
54;2654.41;8.57;1;444862
26;1106.39;15.8;1;1221792
87;4777.71;18.78;1;1327732
59;1890.99;15.89;1;949880
38;3375.92;2.68;1;940439
100;2289.74;16.41;1;977500
48;2488.48;19.99;1;513288
6;1403.73;7.48;1;476398
48;1428.29;6.96;1;585604
59;4680.84;1.57;1;1383728
77;1614.96;18.06;1;38098
83;583.42;0.09;1;121753
28;3625.16;14.32;1;731720
72;2175.33;8.29;1;363849
85;2511.07;18.08;1;1308084
59;244.8;10.36;1;452350
39;3694.76;3.07;1;525577
46;3460.12;13.45;1;488254
14;2136.34;16.97;1;215677
41;992.65;16.0;1;547127
18;548.29;19.57;1;577598
19;4363.76;0.85;1;1434971
49;3305.64;17.1;1;678752
38;1751.72;1.5;1;92137
54;4313.76;13.52;1;379670
98;3588.39;14.04;1;131410
61;847.87;18.09;1;208765
90;2187.4;8.53;1;433941
47;494.64;7.51;1;859297
51;4715.54;13.09;1;1391826
37;4275.92;8.44;1;310599
44;1385.26;11.78;1;124134
80;31.28;7.24;1;658999
86;3997.73;4.41;1;633744
53;4619.03;6.59;1;595101
64;4280.91;11.38;1;555199
64;3551.36;1.6;1;672571
91;4232.71;3.78;1;435817
32;642.78;4.63;1;382481
71;2016.11;12.02;1;421019
2;1878.54;4.62;1;1360637
37;1915.07;7.67;1;111235
48;1728.4;3.63;1;1368648
54;2742.24;14.37;1;618316
4;1424.88;16.46;1;977324
76;4112.81;0.31;1;1420431
67;4154.56;9.24;1;1435650
89;2679.99;15.41;1;1258895
67;4757.87;11.48;1;634330
1;2224.33;12.85;1;1214905
74;1091.85;17.69;1;262141
6;1032.94;7.27;1;872906
12;548.51;14.87;1;742152
8;3649.88;4.13;1;1348245
60;525.97;13.7;1;1305019
77;1764.87;17.57;1;517897
85;3950.32;18.58;1;382675
71;3613.59;10.54;1;939158
89;2719.41;3.3;1;871241
60;3460.98;17.57;1;47538
26;3993.04;6.27;1;621021
95;3152.39;8.93;1;535694
5;3267.86;8.53;1;768002
68;1860.2;13.38;1;933447
40;4890.71;2.7;1;1347471
68;4828.21;3.73;1;492568
94;3256.42;13.46;1;969367
57;3624.32;15.48;1;89775
81;324.84;18.41;1;1135241
37;3514.03;11.38;1;764903
67;4159.06;19.21;1;577044
1;540.68;15.69;1;676493
24;2811.28;15.01;1;1146201
86;4410.18;11.2;1;986428
50;2880.73;4.73;1;1453061
99;784.94;4.96;1;136265
3;992.59;2.73;1;76867
27;23.83;4.71;1;1426086
32;4707.53;13.63;1;1050210
88;3045.5;7.91;1;893236
69;870.13;3.11;1;1158957
96;1972.78;15.24;1;129363
97;4260.43;2.27;1;237619
36;1701.08;19.09;1;758568
57;253.21;11.81;1;751095
22;3319.76;13.66;1;862605
77;4470.56;17.79;1;1291321
40;3866.05;0.23;1;264997
65;4886.24;14.41;1;942832
99;2924.95;14.44;1;1420995
66;3151.25;11.41;1;1237388
13;2536.89;6.8;1;1239823
82;4413.51;2.06;1;365340
100;2050.2;15.45;1;990109
5;4823.03;1.73;1;423899
44;4549.68;9.98;1;398451
50;3207.28;10.18;1;216387
96;3653.01;6.97;1;1084643
21;4827.14;10.0;1;1168444
98;2171.21;16.12;1;1258617
35;4032.55;13.6;1;576922
39;1872.44;0.77;1;429806
10;1029.15;18.44;1;1114286
75;2279.03;13.04;1;1098242
95;3290.93;14.31;1;361618
11;1350.54;5.89;1;756818
17;1428.25;0.29;1;458948
23;4807.83;15.63;1;129906
100;1768.2;15.83;1;1352892
25;1367.58;19.99;1;756025
87;3245.65;12.12;1;1218576
54;543.17;6.45;1;1397184
32;1022.68;10.91;1;725047
97;344.94;0.88;1;664762
89;1048.1;3.28;1;108746
64;1385.67;7.6;1;693888
18;1021.2;19.88;1;399248
6;2396.43;12.54;1;262618
91;4428.25;0.4;1;1373944
16;2165.09;11.8;1;1082149
60;4884.17;9.65;1;859143
47;1491.48;0.41;1;1152143
77;630.95;17.73;1;343188
37;2407.5;18.09;1;624170
2;248.29;7.11;1;531437
70;4347.52;12.97;1;634246
54;120.74;7.33;1;810667
9;1342.26;12.37;1;1128502
62;1245.0;6.55;1;398280
64;3335.13;0.57;1;994076
40;2113.79;18.58;1;608317
51;3083.47;14.17;1;1227493
36;4833.67;2.0;1;772771
61;3095.53;10.66;1;752062
90;1683.6;18.55;1;479441
80;4526.22;16.81;1;408946
7;2153.61;11.01;1;1227748
71;4154.3;18.13;1;1377935
42;4635.02;7.97;1;614218
8;796.22;13.15;1;1076410
25;2124.22;7.86;1;977142
78;931.02;19.17;1;664477
8;2948.09;0.5;1;324863
67;974.18;5.98;1;1417978
42;4385.15;2.51;1;877737
65;3271.08;3.97;1;1249468
77;4689.16;4.66;1;24379
23;2493.52;13.24;1;7746
29;2459.63;7.64;1;1456613
14;2602.59;15.34;1;831552
3;2462.25;9.72;1;1126894
57;3323.79;17.81;1;1458051
44;1283.7;3.13;1;223462
80;3731.78;10.2;1;853999
62;847.47;6.5;1;1498937
88;3710.07;9.09;1;876800
30;393.91;18.47;1;1030773
51;2580.1;11.56;1;643888
40;3598.28;0.35;1;1204664
31;869.91;12.7;1;1431313
80;836.0;16.13;1;1141626
69;1810.35;9.24;1;1372364
3;3264.18;3.99;1;220494
19;1393.22;15.74;1;502012
4;3979.06;13.9;1;332970
86;4032.08;11.28;1;785749
70;4298.72;6.34;1;550728
82;368.66;3.57;1;1072502
75;2628.75;17.23;1;1278698
21;4534.46;14.23;1;342685
40;4776.45;15.35;1;1063368
30;883.01;7.27;1;905187
41;275.06;2.8;1;73524
94;3131.75;5.63;1;1034977
89;280.81;10.08;1;1092082
57;1383.78;16.34;1;16712
66;3763.94;16.94;1;335283
12;192.04;17.22;1;197674
54;1177.12;8.65;1;1409563
75;2754.15;11.03;1;683887
24;1709.28;5.02;1;601635
2;62.92;7.32;1;224232
30;4618.58;14.01;1;1021754
66;956.77;3.26;1;84612
26;1858.63;15.68;1;1217225
42;70.12;13.65;1;566942
42;2691.03;18.94;1;212500
83;1010.76;5.16;1;168408
89;3604.79;6.87;1;1313797
43;3629.25;8.04;1;889011
10;1793.71;1.3;1;481964
22;876.09;15.66;1;273039
54;2588.52;16.86;1;1325374
56;3060.55;16.46;1;681209
8;4190.84;13.07;1;1322333
15;1340.1;4.3;1;1060559
67;801.62;12.39;1;874422
5;1521.08;3.29;1;1218523
76;1831.75;12.69;1;657361
69;4604.79;15.95;1;294595
41;1793.3;9.24;1;1377917
28;3733.96;0.54;1;167480
19;698.09;7.19;1;1346271
91;3635.58;6.23;1;765917
68;2970.12;5.07;1;1287033
73;3006.37;11.44;1;238543
5;3326.19;11.87;1;240969
27;3205.86;8.68;1;1132456
92;4589.59;2.02;1;472461
8;4943.68;11.29;1;468279
29;1630.82;2.29;1;1423188
13;3480.78;12.49;1;176024
57;2113.89;0.19;1;124682
13;3630.19;19.91;1;851180
47;4505.5;11.29;1;1439272
49;2812.85;0.46;1;742529
49;1053.41;7.79;1;93599
55;1495.22;10.92;1;594500
37;952.28;17.61;1;1253883
29;3449.31;18.37;1;970664
70;4047.14;9.2;1;752303
79;1822.2;15.26;1;798596
76;20.64;2.86;1;3315
85;3960.75;19.39;1;1273167
46;3201.94;7.14;1;1100531
73;4873.0;13.61;1;40482
85;4501.71;18.84;1;396922
75;611.82;13.91;1;1166843
56;4121.42;16.86;1;455345
76;4042.7;18.4;1;1093998
56;2920.93;4.71;1;1332378
95;1240.34;19.99;1;1434789
33;3245.26;1.11;1;836098
77;3157.69;11.98;1;124258
82;2622.88;4.68;1;248087
9;3681.78;5.24;1;994001
83;2078.56;6.15;1;315436
42;1595.57;3.62;1;34768
79;4482.5;2.39;1;187660
91;4922.03;19.89;1;323101
4;2395.98;10.22;1;165299
32;667.19;18.87;1;432187
38;4815.09;0.38;1;1135801
45;4212.26;8.55;1;1112255
55;3897.83;12.77;1;311970
58;1356.48;12.42;1;554317
36;1835.58;16.56;1;1104633
45;3916.38;5.16;1;850082
93;2845.88;4.96;1;690580
56;4541.63;13.02;1;87711
68;3358.78;10.72;1;69273
66;4255.72;18.87;1;786416
5;281.55;8.85;1;930873
71;4143.2;13.06;1;106525
50;3045.3;7.85;1;381233
17;948.14;19.28;1;413861
93;4175.22;10.09;1;154555
3;877.11;17.39;1;209134
23;2343.99;14.2;1;1247058
83;769.46;17.01;1;343213
64;1175.79;7.08;1;550992
47;733.76;8.27;1;264011
63;4001.38;17.87;1;639761
38;2302.03;14.17;1;582754
33;790.39;17.23;1;495744
76;4355.2;8.57;1;704055
30;36.35;18.37;1;387766
4;904.45;9.96;1;378532
34;2137.4;2.65;1;641356
75;4570.75;7.05;1;642938
43;224.12;8.63;1;762391
8;4218.76;14.51;1;1438367
32;335.71;15.47;1;1093064
38;1783.95;2.74;1;180307
78;897.08;1.63;1;95053
18;4925.56;14.29;1;629218
98;3232.72;7.68;1;1246917
36;1838.74;3.33;1;1057780
49;327.8;15.39;1;836751
87;4954.87;3.18;1;203631
66;173.61;1.13;1;32619
3;4716.66;16.93;1;155148
77;2819.33;17.95;1;225139
50;449.16;7.97;1;895484
96;2316.98;6.37;1;757744
14;160.17;19.82;1;996138
81;1197.93;17.92;1;93611
44;375.09;9.07;1;38168
70;2340.58;18.12;1;445784
35;2171.28;11.61;1;49917
32;2037.31;12.4;1;1345803
96;3533.89;17.17;1;170201
51;1622.07;14.27;1;938693
28;3224.52;17.51;1;209086
12;1541.15;15.33;1;337244
76;1273.87;1.3;1;50278
13;4902.57;11.75;1;513367
20;2849.36;15.0;1;1379422
42;984.2;1.04;1;1245320
89;3235.32;11.96;1;180186
96;4977.53;1.26;1;998474
8;3148.23;11.02;1;5914
73;155.97;14.25;1;620550
61;1742.01;7.62;1;371967
39;4895.48;13.47;1;765310
20;547.59;11.4;1;1448587
14;4765.58;16.32;1;437174
67;4166.68;17.29;1;933415
22;4786.82;11.29;1;1241322
26;2657.88;17.16;1;700519
61;4150.31;4.58;1;406113
50;706.99;12.86;1;448805
5;1072.91;0.68;1;67164
59;3863.25;10.56;1;110160
13;2679.01;10.09;1;533330
88;3884.14;9.36;1;1051461
36;2101.17;4.87;1;194897
92;1905.75;5.27;1;185633
65;2134.6;18.24;1;379204
8;3774.69;3.22;1;899862
87;2113.19;19.37;1;236196
26;876.22;5.42;1;1441503
15;66.62;0.7;1;958733
59;566.84;15.44;1;451634
87;3611.71;2.62;1;435302
27;1996.02;11.59;1;127753
33;2285.03;10.77;1;258930
97;3480.78;9.59;1;55458
33;2834.21;11.59;1;458733
14;1158.96;7.63;1;1348008
7;4666.49;8.61;1;143541
74;4799.21;6.33;1;959398
83;3538.56;3.82;1;46757
25;1687.11;5.18;1;670230
78;4478.4;10.56;1;1194572
74;3171.34;18.99;1;811151
46;805.67;15.58;1;841610
85;1588.77;18.75;1;778270
66;631.98;17.36;1;1199106
18;183.72;19.32;1;1121111
74;4829.54;5.46;1;475758
95;961.09;18.5;1;950306
12;3381.16;4.25;1;364853
77;4781.42;0.51;1;387437
74;4701.13;17.63;1;127010
26;506.92;15.56;1;952707
16;1289.31;9.76;1;432960
80;4511.14;4.69;1;1349704
33;2136.15;6.15;1;1082564
28;2262.75;15.2;1;166983
75;146.98;11.28;1;1491529
91;1915.49;2.16;1;1323142
98;2797.71;17.76;1;672362
74;623.81;2.98;1;1151792
40;1917.93;8.23;1;425897
34;2306.96;19.86;1;447020
100;2027.29;6.87;1;53416
88;3315.58;16.25;1;474039
63;3748.16;4.48;1;307762
34;2217.04;18.12;1;1478433
74;1657.99;2.54;1;1467103
79;2708.9;13.15;1;198243
36;3086.01;0.49;1;161249
32;3518.88;13.29;1;1172817
57;1191.73;16.05;1;145611
67;2959.28;13.14;1;1401603
9;127.81;14.2;1;275005
71;1995.76;18.5;1;1017921
38;355.3;11.49;1;761294
88;2647.99;8.86;1;148147
59;676.23;6.75;1;333986
94;4922.7;18.82;1;154403
41;829.58;4.25;1;1497229
87;1711.4;10.04;1;382770
72;2947.71;11.73;1;815297
98;3046.62;5.63;1;294889
52;115.7;0.09;1;428444
38;4186.38;19.41;1;542753
21;1756.97;11.61;1;1008195
44;4290.31;17.14;1;852615
9;1174.41;16.91;1;144550
22;4027.77;4.73;1;263336
12;4598.33;14.79;1;12287
20;2483.09;6.81;1;530755
54;498.51;1.83;1;402737
9;1326.87;14.82;1;744949
32;4787.36;0.38;1;228995
90;3449.13;11.95;1;856957
100;1210.98;0.75;1;334483
3;1684.9;9.91;1;762605
46;2681.23;19.19;1;1212156
89;4558.47;15.19;1;605830
2;1202.14;4.96;1;337985
40;3443.04;13.68;1;769925
47;3702.65;8.78;1;1463155
36;4040.57;1.68;1;387542
92;501.16;8.27;1;211202
100;1900.33;2.12;1;327375
53;2121.42;5.3;1;42119
92;123.61;12.07;1;672334
22;2329.65;11.33;1;762070
16;2198.34;5.74;1;109645
1;1274.92;2.73;1;832917
50;3143.18;1.84;1;401920
85;2016.19;11.74;1;1405299
90;4968.01;10.39;1;1249374
47;4043.99;5.52;1;25378
52;4598.67;8.0;1;291371
73;3066.95;9.62;1;175060
64;1575.83;17.75;1;622965
76;1952.0;19.76;1;384171
54;2909.79;10.32;1;313334
18;513.96;11.08;1;1164026
73;3497.99;9.8;1;443560
85;1690.14;14.94;1;993946
81;2071.95;18.23;1;1185352
91;1855.1;8.64;1;161416
15;3267.16;16.25;1;783268
52;218.92;3.25;1;1389651
62;3782.3;15.58;1;1224469
2;1316.65;13.42;1;135824
88;3842.01;10.54;1;615771
12;4892.26;9.26;1;989910
3;4980.23;17.41;1;855649
28;3988.74;12.57;1;281927
36;298.33;15.19;1;421607
7;2205.51;5.73;1;1435732
11;216.47;7.91;1;549058
1;780.31;5.66;1;448859
50;935.66;14.56;1;5404
49;2307.45;1.35;1;740898
2;3523.71;15.5;1;1403408
64;1614.4;16.25;1;852675
83;1050.74;9.63;1;288654
39;3808.62;14.37;1;1341460
15;1775.08;10.72;1;1442101
12;4822.51;10.3;1;831074
75;3428.61;8.31;1;1012377
52;3239.06;19.67;1;697841
100;2492.6;10.12;1;135686
35;1890.15;5.93;1;692424
50;437.4;3.34;1;973020
60;1923.01;13.79;1;1133063
46;4709.21;9.41;1;1485281
28;4512.62;18.43;1;440478
18;1043.73;8.42;1;716300
85;1337.96;1.03;1;1316217
41;987.98;17.49;1;974260
27;3831.84;12.63;1;1492010
16;213.06;15.1;1;1120788
94;3339.47;0.62;1;712753
100;509.43;5.75;1;246162
75;4102.51;13.55;1;1240214
52;2488.78;19.67;1;412947
33;2322.28;19.59;1;176096
98;1435.41;1.44;1;59498
53;2448.17;5.3;1;1323343
9;3344.66;13.69;1;1051954
94;4044.87;1.43;1;131939
45;2813.37;0.72;1;572257
21;1732.19;10.13;1;1396587
12;2564.84;12.57;1;918323
74;818.56;4.22;1;1153010
16;2436.37;11.43;1;1062915
88;3521.7;6.56;1;276167
95;995.18;10.19;1;376612
34;4875.04;1.64;1;487603
92;3914.48;4.67;1;1396872
7;3092.6;16.72;1;62974
98;2553.44;1.71;1;1428669
32;4824.64;8.33;1;21370
70;128.36;4.69;1;1124124
58;2710.54;18.41;1;1372488
16;805.09;2.12;1;825472
17;537.74;1.75;1;894571
80;3813.7;6.43;1;518634
53;4568.33;6.0;1;926434
36;2435.58;19.06;1;628706
70;1355.73;1.99;1;1087340
81;4483.15;6.04;1;1039013
77;3852.97;17.32;1;1091318
58;4317.71;15.86;1;1417515
65;2235.31;4.36;1;578390
3;1879.46;13.68;1;772258
27;2982.48;16.29;1;888672
34;62.59;1.0;1;1067692
36;3082.02;13.22;1;1348160
55;843.35;3.0;1;96124
45;994.93;19.4;1;830049
52;2147.07;5.91;1;896504
8;2672.15;18.86;1;749924
99;377.1;3.87;1;518280
38;939.87;13.15;1;1387366
21;3536.64;15.93;1;942361
71;1278.83;9.29;1;416613
16;2501.87;18.97;1;619864
26;4960.76;15.91;1;743854
82;632.71;13.1;1;888386
86;4241.53;7.71;1;896885
85;4695.7;5.48;1;521865
72;3107.79;19.68;1;995845
80;2426.84;1.75;1;1494325
92;4465.91;8.33;1;469770
61;2528.77;17.36;1;897509
92;1742.2;8.43;1;1298122
80;1358.84;2.28;1;1096
81;4409.58;13.31;1;807808
5;1939.83;4.96;1;837564
77;252.68;4.48;1;1078729
81;3728.76;19.65;1;219613
42;3984.76;5.24;1;142101
81;1825.98;16.42;1;1337091
39;3079.07;17.58;1;1352291
68;1801.52;6.21;1;1246776
23;3084.34;0.8;1;178846
33;1246.03;6.76;1;744847
34;2779.78;2.36;1;1418455
22;3018.13;7.57;1;412992
96;934.58;1.93;1;129112
4;2928.63;6.39;1;1126166
69;94.96;13.22;1;1313830
43;4075.1;15.27;1;1346453
61;4209.33;19.89;1;57010
12;431.42;18.97;1;787925
85;4940.19;10.21;1;1025361
70;1420.67;14.03;1;153858
29;4904.92;14.29;1;168592
34;4668.66;7.41;1;1174179
68;4036.73;3.34;1;1213016
58;3620.15;8.71;1;1239452
92;4956.19;6.3;1;667802
71;4877.29;12.96;1;1328710
91;3576.3;11.7;1;181546
44;282.89;13.49;1;873289
48;2753.4;2.06;1;164601
70;4744.93;11.85;1;600670
93;76.64;19.52;1;647815
48;754.9;4.24;1;849092
11;2843.85;16.01;1;313274
42;915.07;11.44;1;783501
37;899.45;8.05;1;472846
57;752.02;11.93;1;1465633
6;510.17;1.73;1;159224
56;3629.01;7.26;1;726158
4;3117.81;10.39;1;146883
98;3287.94;10.99;1;396866
50;3938.51;10.67;1;592043
42;4994.71;9.67;1;1334437
26;4925.29;11.29;1;1098415
44;2265.47;4.87;1;1379121
69;2002.88;2.59;1;452143
62;3988.85;2.87;1;1031081
54;367.46;0.6;1;376872
81;2188.22;17.85;1;980037
72;2242.55;17.59;1;1032853
42;1384.15;10.21;1;572735
38;3811.12;13.08;1;887657
54;211.8;16.6;1;32550
5;1476.06;15.55;1;1287297
79;4302.01;1.25;1;594002
18;4964.74;10.36;1;225120
22;4249.47;17.16;1;273440
37;1797.41;4.95;1;332710
35;397.03;6.71;1;1477685
