nome;valor_venda;quantidade;id_categoria;id_tipo_camisa;id_cor;id_tamanho
camisa14394;23.21;26;5;4;3;1
camisa14395;40.1;31;9;3;4;4
camisa14396;27.02;13;4;3;3;3
camisa14397;31.26;16;20;3;5;2
camisa14398;43.34;29;19;2;2;4
camisa14399;26.82;24;20;4;2;1
camisa14400;46.81;9;4;4;4;5
camisa14401;22.24;26;16;1;2;4
camisa14402;26.08;13;7;3;1;5
camisa14403;38.99;18;2;5;2;4
camisa14404;48.09;49;1;3;1;2
camisa14405;36.16;4;5;4;1;4
camisa14406;41.97;15;7;2;4;4
camisa14407;38.25;37;2;5;4;1
camisa14408;41.2;12;12;3;1;3
camisa14409;31.62;44;11;2;2;2
camisa14410;47.1;33;13;5;5;1
camisa14411;33.75;16;6;5;2;1
camisa14412;24.72;39;4;3;2;1
camisa14413;30.77;43;7;1;5;1
camisa14414;30.2;29;1;5;3;5
camisa14415;33.34;20;9;3;4;3
camisa14416;31.02;30;20;4;1;3
camisa14417;35.47;31;16;2;3;2
camisa14418;30.71;23;13;2;2;1
camisa14419;29.79;4;2;1;2;4
camisa14420;36.0;39;5;2;3;5
camisa14421;39.42;23;12;5;5;4
camisa14422;48.14;40;15;5;5;4
camisa14423;31.36;47;1;2;3;1
camisa14424;22.56;7;1;3;1;2
camisa14425;33.28;37;20;1;1;4
camisa14426;32.64;23;7;1;3;4
camisa14427;32.06;34;13;1;3;5
camisa14428;42.24;32;17;4;4;4
camisa14429;44.64;23;17;2;3;1
camisa14430;43.62;34;14;1;5;4
camisa14431;39.55;23;3;1;2;1
camisa14432;36.81;9;13;4;2;5
camisa14433;29.59;25;15;2;3;4
camisa14434;45.27;10;5;4;3;2
camisa14435;30.23;40;11;2;4;2
camisa14436;49.2;17;9;4;2;2
camisa14437;41.83;36;6;5;3;3
camisa14438;21.98;3;2;1;3;1
camisa14439;45.46;22;14;5;2;4
camisa14440;45.92;21;3;4;1;2
camisa14441;45.98;4;10;5;3;4
camisa14442;46.37;3;7;1;2;4
camisa14443;26.34;19;2;1;5;5
camisa14444;20.73;15;4;5;2;2
camisa14445;25.21;14;4;4;1;1
camisa14446;45.51;8;13;2;5;2
camisa14447;21.88;13;1;4;3;3
camisa14448;21.97;32;9;2;1;3
camisa14449;24.29;46;10;4;5;3
camisa14450;21.03;43;10;2;2;1
camisa14451;30.43;25;19;3;1;3
camisa14452;21.48;41;17;5;1;4
camisa14453;24.07;33;2;2;5;3
camisa14454;43.54;43;3;2;4;1
camisa14455;38.11;18;15;2;3;4
camisa14456;39.69;24;3;5;3;1
camisa14457;48.77;10;12;1;4;2
camisa14458;33.01;6;14;4;5;1
camisa14459;20.84;26;3;3;5;1
camisa14460;46.13;17;2;5;1;3
camisa14461;23.95;19;14;4;5;2
camisa14462;42.25;10;2;3;2;5
camisa14463;40.11;34;17;3;2;5
camisa14464;41.2;19;9;5;4;3
camisa14465;23.54;25;5;3;2;5
camisa14466;22.07;37;19;2;1;2
camisa14467;35.54;15;2;5;1;2
camisa14468;26.96;31;9;5;2;1
camisa14469;48.18;50;13;3;2;1
camisa14470;20.71;23;3;3;1;3
camisa14471;30.95;27;8;4;1;2
camisa14472;44.55;9;10;1;2;4
camisa14473;46.25;23;3;5;2;4
camisa14474;33.47;16;14;5;3;3
camisa14475;42.47;31;1;4;2;4
camisa14476;29.06;35;20;2;1;2
camisa14477;49.5;43;12;1;4;2
camisa14478;32.14;44;12;5;2;5
camisa14479;33.87;9;6;1;4;2
camisa14480;47.54;31;19;4;2;5
camisa14481;38.82;25;17;4;5;2
camisa14482;34.89;36;7;2;2;1
camisa14483;24.75;15;18;5;4;4
camisa14484;47.81;25;10;5;1;5
camisa14485;37.74;34;2;2;1;3
camisa14486;31.58;3;9;2;4;2
camisa14487;21.92;26;14;3;3;4
camisa14488;47.35;29;17;1;2;5
camisa14489;44.52;43;12;3;5;2
camisa14490;38.12;43;3;2;1;3
camisa14491;39.47;26;5;4;4;5
camisa14492;29.85;12;4;5;4;4
camisa14493;29.03;45;15;2;1;3
camisa14494;36.83;6;10;1;2;5
camisa14495;27.63;32;16;2;4;3
camisa14496;39.69;35;16;1;2;3
camisa14497;45.6;14;13;2;4;2
camisa14498;35.57;8;12;1;4;4
camisa14499;32.65;17;13;4;5;1
camisa14500;30.42;38;17;5;3;3
camisa14501;44.53;38;19;3;3;2
camisa14502;34.27;16;7;2;1;3
camisa14503;26.14;26;6;4;5;4
camisa14504;42.44;29;5;1;5;5
camisa14505;47.59;5;18;3;4;4
camisa14506;30.26;38;19;5;5;3
camisa14507;20.99;26;16;2;2;2
camisa14508;23.08;12;12;4;3;1
camisa14509;20.42;44;2;4;3;5
camisa14510;47.72;19;15;1;4;3
camisa14511;35.85;46;6;1;2;3
camisa14512;42.03;11;17;2;2;5
camisa14513;31.08;1;7;5;1;3
camisa14514;28.49;4;13;5;5;4
camisa14515;47.69;44;19;4;2;2
camisa14516;40.03;12;10;3;1;5
camisa14517;46.16;34;6;3;3;5
camisa14518;29.59;35;2;5;4;5
camisa14519;48.22;18;2;5;4;3
camisa14520;32.69;26;1;3;1;3
camisa14521;42.88;26;18;5;2;5
camisa14522;44.13;2;18;3;5;5
camisa14523;24.17;14;14;1;3;2
camisa14524;21.55;28;4;1;1;1
camisa14525;27.89;47;11;5;3;1
camisa14526;26.61;46;10;5;3;3
camisa14527;26.2;10;3;5;1;2
camisa14528;24.47;42;16;4;4;4
camisa14529;42.24;26;16;4;3;1
camisa14530;39.82;40;1;5;5;1
camisa14531;41.23;27;13;2;1;3
camisa14532;39.31;34;13;1;5;5
camisa14533;47.67;20;20;5;1;2
camisa14534;27.95;36;5;4;5;4
camisa14535;26.03;17;10;4;1;3
camisa14536;47.42;17;14;4;2;2
camisa14537;36.99;47;11;5;2;2
camisa14538;20.17;41;1;1;1;4
camisa14539;26.86;41;8;3;1;5
camisa14540;38.97;25;6;5;5;1
camisa14541;43.22;26;18;3;1;4
camisa14542;22.51;28;15;4;3;5
camisa14543;34.62;12;13;1;2;3
camisa14544;38.61;43;19;3;2;5
camisa14545;45.1;23;2;4;1;2
camisa14546;48.21;31;18;3;4;5
camisa14547;30.79;42;16;4;4;3
camisa14548;24.27;47;17;2;3;5
camisa14549;46.21;8;11;5;1;2
camisa14550;34.72;30;17;3;3;1
camisa14551;42.02;1;11;4;3;1
camisa14552;30.99;30;5;2;3;1
camisa14553;28.35;32;12;5;4;2
camisa14554;25.58;32;4;3;2;4
camisa14555;43.56;5;2;4;1;5
camisa14556;36.64;2;18;2;1;3
camisa14557;21.22;49;20;5;1;3
camisa14558;44.43;22;15;5;2;4
camisa14559;21.18;30;20;2;1;5
camisa14560;34.95;41;3;4;4;5
camisa14561;28.59;27;4;2;5;4
camisa14562;45.73;25;11;1;1;2
camisa14563;49.79;39;18;3;4;2
camisa14564;47.41;24;16;2;3;3
camisa14565;44.04;48;9;5;3;4
camisa14566;39.64;49;16;2;4;3
camisa14567;35.74;33;7;5;2;3
camisa14568;30.28;39;5;3;1;2
camisa14569;30.14;28;10;5;1;3
camisa14570;20.4;15;11;4;5;2
camisa14571;37.0;13;9;5;1;5
camisa14572;25.82;39;7;2;1;2
camisa14573;47.61;44;9;3;5;1
camisa14574;28.17;10;15;4;5;2
camisa14575;21.38;50;14;2;4;4
camisa14576;23.64;14;7;3;2;4
camisa14577;41.07;19;17;2;2;3
camisa14578;26.69;14;4;1;1;1
camisa14579;48.15;39;12;5;1;3
camisa14580;23.26;40;7;3;2;1
camisa14581;25.13;38;9;3;5;2
camisa14582;23.99;8;17;1;5;5
camisa14583;39.3;29;12;5;2;5
camisa14584;46.96;23;14;1;3;4
camisa14585;40.38;22;4;4;3;3
camisa14586;26.81;6;7;3;5;5
camisa14587;30.59;36;12;1;5;3
camisa14588;27.1;2;2;5;2;1
camisa14589;47.21;5;12;4;1;3
camisa14590;30.76;41;6;3;5;4
camisa14591;47.66;27;8;1;4;4
camisa14592;27.16;46;4;2;4;2
camisa14593;41.11;48;9;1;3;3
camisa14594;40.7;29;18;3;2;4
camisa14595;28.13;46;15;3;4;1
camisa14596;24.35;47;10;2;5;1
camisa14597;33.73;28;8;4;4;4
camisa14598;47.56;30;10;1;2;5
camisa14599;29.55;47;5;5;2;1
camisa14600;39.09;34;9;2;5;2
camisa14601;25.78;32;3;4;1;5
camisa14602;37.61;21;16;3;3;3
camisa14603;32.84;37;4;1;3;1
camisa14604;37.4;43;8;2;1;5
camisa14605;33.97;37;3;4;4;2
camisa14606;24.34;3;15;1;5;1
camisa14607;40.54;47;11;3;1;1
camisa14608;23.99;39;19;5;3;1
camisa14609;24.48;26;16;5;2;3
camisa14610;47.98;38;3;1;3;1
camisa14611;21.14;5;20;5;5;3
camisa14612;37.93;20;8;1;5;3
camisa14613;25.47;9;15;4;5;2
camisa14614;25.98;3;19;5;1;5
camisa14615;34.85;49;7;5;2;2
camisa14616;45.66;49;17;5;1;4
camisa14617;41.14;12;12;2;5;3
camisa14618;47.36;38;6;1;2;3
camisa14619;39.05;48;1;2;4;2
camisa14620;47.57;33;10;3;4;3
camisa14621;32.49;26;1;4;3;4
camisa14622;32.86;26;6;3;1;2
camisa14623;21.92;42;16;4;4;1
camisa14624;31.62;24;6;1;5;5
camisa14625;21.4;13;9;1;3;5
camisa14626;45.58;18;13;5;2;5
camisa14627;30.0;34;4;1;1;5
camisa14628;31.33;9;16;4;5;3
camisa14629;34.16;11;6;1;4;3
camisa14630;35.04;7;11;4;1;1
camisa14631;49.48;44;5;4;3;2
camisa14632;35.75;49;6;5;5;5
camisa14633;33.96;37;14;5;2;2
camisa14634;47.67;31;16;4;4;3
camisa14635;47.26;35;2;2;4;5
camisa14636;40.69;27;11;1;3;4
camisa14637;22.55;50;12;1;3;5
camisa14638;49.41;5;17;1;3;3
camisa14639;48.65;17;8;5;2;3
camisa14640;49.24;19;18;1;2;1
camisa14641;32.8;48;12;1;4;2
camisa14642;39.93;39;1;5;4;1
camisa14643;23.76;33;5;4;2;4
camisa14644;42.82;3;15;4;3;3
camisa14645;30.41;17;20;5;2;1
camisa14646;34.78;27;17;3;4;3
camisa14647;47.83;22;8;1;2;5
camisa14648;33.73;33;15;2;1;3
camisa14649;32.53;1;10;1;1;4
camisa14650;38.83;17;11;3;2;3
camisa14651;44.87;10;17;2;4;5
camisa14652;25.83;45;14;1;4;3
camisa14653;35.22;31;8;1;4;2
camisa14654;46.65;19;15;4;4;3
camisa14655;24.78;31;7;3;4;3
camisa14656;39.36;11;11;4;5;1
camisa14657;47.33;7;5;3;2;3
camisa14658;39.56;28;2;4;5;5
camisa14659;29.55;39;11;2;4;1
camisa14660;22.82;43;4;2;3;5
camisa14661;26.1;33;8;1;1;1
camisa14662;40.09;39;14;2;5;2
camisa14663;21.84;22;8;1;5;4
camisa14664;23.44;43;8;3;4;3
camisa14665;20.43;15;18;3;5;1
camisa14666;36.67;19;13;4;3;5
camisa14667;25.78;26;15;5;2;5
camisa14668;23.72;50;16;2;1;2
camisa14669;34.66;6;3;5;1;4
camisa14670;26.03;38;10;2;2;5
camisa14671;44.92;23;8;2;1;3
camisa14672;29.54;3;5;3;3;3
camisa14673;28.54;37;20;1;2;3
camisa14674;27.92;30;4;5;1;2
camisa14675;37.42;9;5;4;2;5
camisa14676;45.9;41;9;5;1;2
camisa14677;36.41;5;17;4;5;3
camisa14678;25.61;18;6;2;5;4
camisa14679;45.1;10;3;5;4;3
camisa14680;28.3;27;11;3;1;3
camisa14681;45.71;18;16;1;1;1
camisa14682;34.7;14;19;3;1;2
camisa14683;44.15;4;2;1;4;4
camisa14684;40.67;11;5;1;4;4
camisa14685;33.08;5;4;1;5;3
camisa14686;22.79;34;13;5;5;2
camisa14687;47.85;22;10;5;5;1
camisa14688;37.73;18;13;1;5;5
camisa14689;22.99;39;13;4;2;1
camisa14690;26.09;10;20;1;1;1
camisa14691;21.02;39;13;5;3;3
camisa14692;38.63;13;15;3;3;4
camisa14693;42.85;50;8;5;5;1
camisa14694;37.71;28;8;4;5;2
camisa14695;23.26;20;4;5;1;2
camisa14696;30.93;28;5;1;5;4
camisa14697;42.82;34;12;5;5;1
camisa14698;36.56;18;2;5;5;1
camisa14699;31.91;35;4;3;4;3
camisa14700;36.34;18;10;5;2;5
camisa14701;43.64;18;14;4;4;3
camisa14702;41.12;47;17;2;2;3
camisa14703;39.56;20;17;3;4;1
camisa14704;49.51;40;9;4;4;5
camisa14705;32.66;9;15;4;5;1
camisa14706;45.46;27;8;5;3;2
camisa14707;30.48;40;7;1;4;5
camisa14708;20.72;14;20;4;3;5
camisa14709;29.38;6;7;4;2;5
camisa14710;27.87;27;7;3;2;5
camisa14711;20.61;9;1;3;2;4
camisa14712;44.64;39;6;2;1;4
camisa14713;34.76;9;6;1;2;5
camisa14714;24.5;22;7;1;4;4
camisa14715;27.08;39;6;5;5;4
camisa14716;23.88;7;9;5;1;3
camisa14717;49.26;29;7;4;1;3
camisa14718;21.02;26;16;3;2;5
camisa14719;25.64;35;2;4;4;3
camisa14720;25.33;47;8;2;2;5
camisa14721;22.23;36;9;3;2;2
camisa14722;23.68;40;17;4;3;3
camisa14723;20.53;50;17;5;3;1
camisa14724;41.02;43;20;1;3;1
camisa14725;34.78;32;2;3;4;3
camisa14726;39.09;30;1;4;5;3
camisa14727;33.02;37;10;1;4;2
camisa14728;38.7;41;4;5;5;1
camisa14729;44.01;27;2;4;3;3
camisa14730;40.76;9;8;4;1;4
camisa14731;39.15;35;13;3;2;5
camisa14732;35.99;31;9;4;2;5
camisa14733;32.19;12;16;2;1;4
camisa14734;35.78;44;9;2;1;3
camisa14735;39.58;46;4;2;2;2
camisa14736;32.37;18;13;3;1;4
camisa14737;33.34;16;19;3;3;2
camisa14738;49.98;18;4;3;4;2
camisa14739;38.84;32;6;1;1;4
camisa14740;27.99;5;4;3;1;5
camisa14741;44.4;13;8;1;5;4
camisa14742;23.91;17;9;3;5;4
camisa14743;49.42;19;13;5;5;3
camisa14744;37.61;31;2;2;5;1
camisa14745;43.48;8;8;2;3;2
camisa14746;29.28;40;10;3;2;4
camisa14747;35.62;25;16;1;2;1
camisa14748;43.78;39;18;3;5;2
camisa14749;46.59;27;3;2;3;2
camisa14750;41.58;23;7;2;1;3
camisa14751;47.43;18;20;1;3;4
camisa14752;32.52;32;14;5;3;5
camisa14753;33.04;23;3;4;5;1
camisa14754;36.55;5;3;1;5;2
camisa14755;49.81;49;1;1;5;4
camisa14756;22.94;8;7;2;4;4
camisa14757;34.03;40;8;3;3;2
camisa14758;42.1;8;5;5;1;2
camisa14759;48.36;8;20;4;4;5
camisa14760;33.89;41;10;4;2;2
camisa14761;45.58;9;17;5;1;3
camisa14762;37.73;4;3;5;1;2
camisa14763;35.85;13;10;4;2;3
camisa14764;46.42;17;19;2;3;1
camisa14765;36.86;8;1;3;3;3
camisa14766;37.04;43;15;2;3;5
camisa14767;28.3;37;8;5;2;1
camisa14768;47.07;7;20;3;2;5
camisa14769;44.27;35;15;3;4;4
camisa14770;31.94;50;6;2;3;3
camisa14771;39.93;5;11;4;5;5
camisa14772;23.95;32;2;4;5;2
camisa14773;44.26;40;14;4;5;4
camisa14774;45.54;31;19;2;1;1
camisa14775;37.43;46;9;3;1;4
camisa14776;21.99;2;20;1;4;4
camisa14777;20.22;25;19;5;5;1
camisa14778;21.34;9;15;2;3;5
camisa14779;33.19;25;5;1;2;2
camisa14780;36.23;31;14;2;2;1
camisa14781;42.89;25;14;3;5;5
camisa14782;21.52;26;4;1;4;4
camisa14783;36.6;31;2;5;2;4
camisa14784;47.26;27;7;4;4;4
camisa14785;43.8;49;4;4;3;2
camisa14786;34.71;4;16;3;1;4
camisa14787;39.72;19;17;2;2;1
camisa14788;48.04;28;17;4;1;1
camisa14789;24.88;38;16;5;4;1
camisa14790;28.86;50;20;2;1;2
camisa14791;45.35;30;5;5;5;1
camisa14792;30.63;26;11;2;5;4
camisa14793;26.61;46;18;2;5;5
camisa14794;33.47;10;9;3;5;4
camisa14795;26.82;33;18;4;2;5
camisa14796;24.27;24;13;4;4;2
camisa14797;42.43;24;16;1;3;3
camisa14798;40.3;38;9;4;2;1
camisa14799;22.79;30;5;5;3;5
camisa14800;49.45;18;9;3;1;4
camisa14801;30.02;23;10;4;1;1
camisa14802;21.47;16;16;5;1;5
camisa14803;49.27;32;17;4;1;4
camisa14804;21.07;13;7;2;2;4
camisa14805;34.74;44;3;2;1;3
camisa14806;21.86;10;17;3;3;5
camisa14807;49.8;15;7;1;5;5
camisa14808;22.7;19;16;5;5;5
camisa14809;28.85;38;17;2;3;4
camisa14810;38.64;34;5;5;5;2
camisa14811;49.02;50;6;4;1;5
camisa14812;34.29;48;19;3;5;3
camisa14813;47.9;12;3;4;2;2
camisa14814;36.71;48;15;1;1;3
camisa14815;39.93;11;2;5;2;3
camisa14816;37.4;36;4;2;5;5
camisa14817;20.53;19;2;1;2;1
camisa14818;45.46;1;12;5;3;2
camisa14819;29.68;47;8;2;3;1
camisa14820;29.13;31;16;2;4;5
camisa14821;22.81;45;3;1;2;3
camisa14822;28.94;32;1;4;5;2
camisa14823;48.45;9;18;4;2;4
camisa14824;39.91;22;13;2;5;5
camisa14825;36.82;27;5;2;5;2
camisa14826;31.93;11;17;2;3;4
camisa14827;29.15;5;2;1;4;4
camisa14828;44.11;33;11;2;2;2
camisa14829;36.42;39;20;5;1;5
camisa14830;25.23;17;10;2;4;2
camisa14831;44.46;10;9;1;2;4
camisa14832;49.9;32;13;1;1;3
camisa14833;40.96;30;5;1;4;4
camisa14834;39.29;12;3;3;4;3
camisa14835;23.04;17;1;3;2;5
camisa14836;41.31;9;17;5;5;1
camisa14837;48.01;27;17;4;2;5
camisa14838;21.1;44;4;2;3;4
camisa14839;49.61;5;15;3;4;2
camisa14840;36.16;10;15;5;4;3
camisa14841;28.85;48;14;5;2;2
camisa14842;42.53;1;4;5;5;2
camisa14843;28.16;35;17;1;3;5
camisa14844;29.35;31;7;2;2;3
camisa14845;22.74;24;19;1;5;4
camisa14846;23.18;10;12;3;1;1
camisa14847;43.83;41;16;2;5;4
camisa14848;29.71;29;9;3;4;1
camisa14849;21.09;20;7;5;5;3
camisa14850;25.19;44;15;3;3;1
camisa14851;49.96;3;10;3;2;5
camisa14852;22.3;45;19;5;4;4
camisa14853;27.38;18;4;4;5;4
camisa14854;24.61;25;13;2;1;2
camisa14855;33.83;23;15;5;4;2
camisa14856;27.84;31;7;5;5;3
camisa14857;21.98;30;10;5;4;2
camisa14858;49.13;23;10;2;2;2
camisa14859;44.4;42;20;5;5;2
camisa14860;22.31;17;10;4;2;1
camisa14861;24.74;26;19;5;1;3
camisa14862;38.33;16;19;2;4;5
camisa14863;46.99;41;8;3;3;2
camisa14864;46.83;23;2;3;4;2
camisa14865;40.62;25;10;2;5;1
camisa14866;45.31;16;1;3;3;2
camisa14867;34.55;33;1;1;5;1
camisa14868;29.37;46;19;4;2;5
camisa14869;42.93;36;4;3;4;3
camisa14870;47.11;49;9;5;5;1
camisa14871;36.59;33;12;1;3;5
camisa14872;20.45;25;9;4;3;3
camisa14873;47.21;41;18;4;4;3
camisa14874;33.51;48;18;4;4;3
camisa14875;47.91;49;5;3;4;5
camisa14876;29.88;14;3;3;3;5
camisa14877;35.82;30;11;2;3;3
camisa14878;20.32;31;12;3;5;1
camisa14879;48.42;49;6;3;4;5
camisa14880;26.27;29;2;3;1;2
camisa14881;43.22;49;4;5;1;2
camisa14882;37.63;12;13;1;3;1
camisa14883;37.33;50;10;3;2;2
camisa14884;20.63;2;16;5;2;3
camisa14885;46.48;8;14;1;3;1
camisa14886;35.05;20;18;1;4;3
camisa14887;48.48;9;7;4;5;4
camisa14888;30.01;38;8;4;3;5
camisa14889;24.48;21;2;3;3;5
camisa14890;36.38;5;3;2;4;3
camisa14891;24.23;45;3;2;1;5
camisa14892;36.5;3;14;2;3;2
camisa14893;20.34;29;14;3;5;4
camisa14894;38.98;13;14;3;4;5
camisa14895;37.48;34;9;3;4;2
camisa14896;26.08;20;18;1;5;1
camisa14897;46.49;26;20;4;2;1
camisa14898;36.5;4;11;2;5;4
camisa14899;49.77;43;16;1;4;2
camisa14900;48.06;29;16;2;2;3
camisa14901;37.45;37;1;2;3;2
camisa14902;22.18;38;19;1;2;2
camisa14903;26.48;15;17;5;2;1
camisa14904;29.22;13;4;2;3;1
camisa14905;41.85;41;12;4;1;3
camisa14906;40.09;27;19;2;4;1
camisa14907;44.52;6;6;3;2;4
camisa14908;20.02;13;16;1;5;1
camisa14909;44.98;10;11;2;4;3
camisa14910;30.74;47;10;4;4;5
camisa14911;44.39;15;2;2;1;3
camisa14912;24.01;32;18;4;3;3
camisa14913;38.94;31;19;4;3;5
camisa14914;40.1;48;11;1;3;1
camisa14915;25.49;43;13;2;4;2
camisa14916;21.25;49;19;2;1;1
camisa14917;33.8;14;8;1;5;3
camisa14918;29.85;1;7;4;3;4
camisa14919;36.67;12;6;2;5;3
camisa14920;42.67;41;18;4;1;5
camisa14921;28.26;34;2;2;5;4
camisa14922;25.73;28;11;2;1;3
camisa14923;34.05;47;2;2;3;4
camisa14924;24.17;44;19;3;2;2
camisa14925;49.74;35;6;1;5;5
camisa14926;27.43;33;16;3;5;1
camisa14927;23.28;32;20;5;4;4
camisa14928;37.09;21;2;2;1;2
camisa14929;43.51;43;15;2;1;1
camisa14930;39.19;8;15;2;5;2
camisa14931;33.03;50;4;1;3;4
camisa14932;21.75;45;5;4;1;5
camisa14933;30.36;2;12;2;5;3
camisa14934;43.21;9;1;3;1;1
camisa14935;30.46;48;6;1;5;5
camisa14936;44.92;16;16;4;1;2
camisa14937;42.76;9;11;1;2;1
camisa14938;24.15;31;12;2;2;4
camisa14939;27.05;29;8;1;2;2
camisa14940;20.48;8;8;3;5;1
camisa14941;44.36;31;18;1;5;1
camisa14942;26.39;5;7;3;4;2
camisa14943;43.22;34;3;5;2;2
camisa14944;45.86;41;3;4;4;3
camisa14945;42.04;38;1;5;5;1
camisa14946;41.01;24;14;4;1;2
camisa14947;28.31;9;9;1;1;2
camisa14948;30.76;20;19;2;2;2
camisa14949;28.58;13;10;3;3;2
camisa14950;38.87;9;9;4;5;4
camisa14951;39.94;11;20;1;1;1
camisa14952;20.5;9;3;1;3;3
camisa14953;43.22;10;5;1;1;5
camisa14954;31.29;16;11;4;2;4
camisa14955;46.55;39;2;5;1;5
camisa14956;23.99;4;12;1;2;1
camisa14957;25.21;39;4;2;1;3
camisa14958;32.26;30;12;4;1;3
camisa14959;30.43;2;5;4;1;3
camisa14960;31.51;5;2;4;4;4
camisa14961;23.47;11;12;3;5;2
camisa14962;46.52;11;9;3;4;3
camisa14963;22.21;4;17;4;1;2
camisa14964;25.05;25;3;1;2;4
camisa14965;46.43;38;2;2;2;2
camisa14966;20.04;23;1;2;1;3
camisa14967;25.6;19;15;3;5;5
camisa14968;36.03;14;5;2;4;5
camisa14969;28.27;37;15;1;3;3
camisa14970;27.17;15;4;1;3;3
camisa14971;24.29;30;3;1;3;2
camisa14972;41.33;41;15;4;3;4
camisa14973;46.43;2;9;2;5;4
camisa14974;48.43;30;13;3;1;4
camisa14975;40.21;16;12;5;3;1
camisa14976;21.83;30;15;3;2;1
camisa14977;26.6;14;5;4;5;1
camisa14978;26.24;40;1;2;5;3
camisa14979;48.97;31;18;3;4;5
camisa14980;34.79;25;8;3;4;5
camisa14981;43.86;28;10;1;5;5
camisa14982;24.47;48;9;5;2;5
camisa14983;43.92;46;15;5;3;5
camisa14984;31.23;21;17;5;4;3
camisa14985;27.8;38;19;3;4;4
camisa14986;49.12;7;7;4;3;3
camisa14987;39.63;45;15;1;5;4
camisa14988;21.43;19;17;4;5;5
camisa14989;33.04;20;3;4;4;1
camisa14990;32.49;6;3;2;5;3
camisa14991;24.55;19;11;2;3;3
camisa14992;26.87;4;7;3;1;5
camisa14993;46.68;43;18;1;2;5
camisa14994;47.14;38;1;3;3;1
camisa14995;22.24;40;17;4;3;1
camisa14996;44.89;36;14;3;4;4
camisa14997;28.02;29;6;4;5;2
camisa14998;25.44;39;3;1;4;4
camisa14999;38.48;24;12;5;2;2
camisa15000;32.67;2;3;3;1;4
camisa15001;42.2;34;20;5;5;4
camisa15002;32.56;26;12;1;4;3
camisa15003;24.69;42;13;1;1;3
camisa15004;24.09;38;13;5;4;5
camisa15005;49.0;46;8;5;5;2
camisa15006;45.75;28;8;4;5;4
camisa15007;24.92;21;13;2;3;2
camisa15008;27.97;50;6;2;4;2
camisa15009;36.91;5;16;2;4;4
camisa15010;21.37;44;13;1;2;1
camisa15011;43.35;10;17;4;5;5
camisa15012;21.83;32;19;2;5;5
camisa15013;29.71;17;7;1;4;3
camisa15014;22.92;21;3;1;3;2
camisa15015;40.23;25;5;4;2;2
camisa15016;25.1;40;11;5;4;4
camisa15017;33.72;43;16;4;5;2
camisa15018;35.59;20;12;5;1;1
camisa15019;33.17;32;9;2;4;3
camisa15020;43.49;28;15;2;2;3
camisa15021;23.94;2;9;3;1;4
camisa15022;42.49;37;8;5;2;1
camisa15023;30.27;7;20;4;4;2
camisa15024;38.11;19;7;5;5;5
camisa15025;40.53;35;20;4;1;2
camisa15026;33.97;26;20;3;1;4
camisa15027;34.82;36;14;3;1;3
camisa15028;22.72;48;11;3;3;4
camisa15029;34.34;38;20;3;5;3
camisa15030;36.19;20;2;4;4;5
camisa15031;23.85;47;17;5;1;3
camisa15032;35.26;18;15;1;5;4
camisa15033;46.72;22;8;5;5;4
camisa15034;28.93;10;5;1;2;2
camisa15035;43.24;25;16;3;1;3
camisa15036;34.55;41;18;1;2;1
camisa15037;24.32;42;15;4;3;3
camisa15038;49.19;50;18;2;1;3
camisa15039;24.96;5;1;1;1;1
camisa15040;27.06;19;1;5;5;5
camisa15041;38.43;8;2;1;2;5
camisa15042;32.17;7;1;3;5;5
camisa15043;22.55;30;20;2;1;3
camisa15044;20.71;26;6;2;2;4
camisa15045;21.42;7;7;2;4;1
camisa15046;21.4;6;8;2;2;4
camisa15047;45.29;48;12;5;4;4
camisa15048;42.06;1;8;3;2;4
camisa15049;31.21;24;10;3;3;2
camisa15050;40.26;9;9;4;3;3
camisa15051;23.39;25;16;1;2;4
camisa15052;27.26;18;15;3;3;4
camisa15053;33.08;46;9;2;1;4
camisa15054;49.69;11;5;5;3;3
camisa15055;27.16;26;6;5;3;4
camisa15056;37.72;46;4;1;5;1
camisa15057;40.65;2;2;2;3;2
camisa15058;23.73;14;7;1;3;4
camisa15059;31.73;40;1;1;2;2
camisa15060;36.18;16;15;4;4;4
camisa15061;20.84;40;1;5;5;5
camisa15062;26.59;3;13;2;3;3
camisa15063;34.02;7;9;5;2;2
camisa15064;25.9;44;19;3;2;2
camisa15065;25.6;50;6;3;3;2
camisa15066;46.28;44;8;2;2;4
camisa15067;27.46;20;9;1;5;1
camisa15068;28.19;13;2;4;2;3
camisa15069;45.83;32;6;2;2;2
camisa15070;30.52;13;8;4;3;5
camisa15071;27.82;21;15;3;3;1
camisa15072;42.93;21;9;1;5;1
camisa15073;30.73;45;20;5;5;3
camisa15074;33.42;11;13;5;5;1
camisa15075;41.13;11;6;2;1;3
camisa15076;31.51;13;3;4;1;4
camisa15077;34.91;8;16;1;3;3
camisa15078;42.72;26;3;5;3;4
camisa15079;35.69;47;17;4;4;1
camisa15080;40.99;30;19;1;5;4
camisa15081;25.48;49;6;2;2;2
camisa15082;21.89;8;7;1;3;2
camisa15083;36.21;34;3;3;1;1
camisa15084;43.76;23;12;2;3;5
camisa15085;46.12;41;1;4;1;3
camisa15086;27.15;11;14;5;1;1
camisa15087;21.99;15;9;1;1;5
camisa15088;34.04;28;20;1;4;4
camisa15089;32.17;3;8;4;5;4
camisa15090;40.82;34;13;5;4;1
